Date,momentum,value,quality,low_vol,size,growth,dividend,profitability
2022-09-12,1.0859225553066354,1.2458584541028108,0.9461985323256695,0.954898685984536,0.9426426755377995,0.9998982509343998,0.9790780909958954,0.9700188451514564
2022-09-13,1.1116331561361363,1.2406376408362862,0.961448556347411,0.9714057466775805,0.9479056834363119,1.0285693029911334,1.0000284989885397,0.9820163837385807
2022-09-14,1.1237330406239314,1.2443089040128872,0.941419603621703,0.9587278053680899,0.940690005212143,1.041404011799202,0.9887505688092854,0.9874002683082457
2022-09-15,1.1121577242426963,1.2602714057030644,0.9378754660327837,0.9499706246700854,0.9315954181870556,1.0322143104571886,0.9789705189692591,0.9728671083903874
2022-09-16,1.118251650807669,1.255275235902886,0.9581310750022711,0.9686452787248865,0.9326981339918183,1.0345046908564892,0.9988809983724374,0.9909666325545551
2022-09-19,1.122912064055875,1.2564137271463693,0.9579940293947597,0.9702728862672455,0.9301660214868118,1.0409646718920929,1.0006023675125004,0.9952045408497185
2022-09-20,1.1385295067843733,1.2505600620481865,0.9674559201446968,0.9767652961285549,0.9323815593775716,1.0521847076479667,1.0087391542102344,1.0047637698562926
2022-09-21,1.150337244784052,1.2405611739069855,0.980883189583786,0.9919122271697569,0.9404029258062463,1.0617839347026925,1.0274378936267032,1.0206393705953511
2022-09-22,1.1728444127204656,1.2449898237358346,1.0109133756344804,1.0271533625156646,0.9369369308458271,1.0756687578952624,1.0633137387486225,1.033828398679008
2022-09-23,1.1393448730086908,1.2247983304659569,1.0326522322501095,1.0449641844179773,0.9485892797332394,1.0478005834901734,1.0782763808401468,1.0285550315106669
2022-09-26,1.1313386993376748,1.21335245891192,1.0356688219194894,1.0412671226896721,0.9557033282246138,1.0462407378051366,1.0739451232313173,1.030766601596718
2022-09-27,1.1396661610022003,1.2217230939428407,1.0080228809762664,1.0089857011407923,0.9495491561604553,1.0495641546687444,1.0441712949807929,1.0344452567259366
2022-09-28,1.141513477239108,1.2248637980910082,0.9850688002883677,0.9837522590819305,0.947644165758802,1.0484495934744276,1.0219716930208733,1.0298593491077468
2022-09-29,1.1611321696501318,1.2123454056074832,0.9950566694125889,0.9869080279569454,0.9586267269923119,1.0605619280679008,1.024189239886938,1.029482296287334
2022-09-30,1.1788823098432366,1.199744827393123,0.9996837522746155,0.9893515610235943,0.9732162721732707,1.074927603218924,1.0264778902606655,1.0315747470930245
2022-10-03,1.1944976629975252,1.2028164632905225,0.9932682234993687,0.9838470504642419,0.9748742699713239,1.0823811864034896,1.024030275542875,1.028655092596798
2022-10-04,1.1716562782181008,1.2209380893914497,0.9572645727323941,0.9435961178308158,0.9662372873612843,1.0651345037517614,0.9842153829031688,1.014726727862991
2022-10-05,1.1759678976505423,1.2198076553019144,0.954478762644905,0.9347129009354264,0.9656574952541551,1.0730086882461092,0.9749583617776999,1.0170203567570224
2022-10-06,1.1814952821102338,1.2259631325873666,0.9364852494746139,0.9098176192428673,0.9602197205582091,1.0857774537170657,0.9503783019752569,1.0179011733545793
2022-10-07,1.2050753797645588,1.2201082814216575,0.9548848845125325,0.9266290004642201,0.9646603285801251,1.115065514578576,0.9713424401372406,1.0326700071695822
2022-10-10,1.2146048598010815,1.2082941708155015,0.9783031544142347,0.9490665818407491,0.9777273584438319,1.1249139284719563,0.9967640501025075,1.0424419405523473
2022-10-11,1.2329649704538876,1.2029247515894996,1.0009419671287352,0.9742711681596401,0.9830019798192539,1.134370868004521,1.0261530405587556,1.0546350560778257
2022-10-12,1.205872888635945,1.2197520737195464,0.9893869488511239,0.9573655857402056,0.9652174314972708,1.1161782439208625,1.00362551319223,1.050707889662152
2022-10-13,1.2208957769624569,1.2353562297798655,0.9939942050022245,0.9675838221583353,0.9551977778913948,1.1237278693256465,1.0146520937297903,1.0443499939187728
2022-10-14,1.21160753361993,1.242437113946376,1.0139882127823954,0.9908042700834995,0.9540467997196848,1.1159036698020608,1.036918348603433,1.0419829808087688
2022-10-17,1.1872459432628293,1.2386352046427842,0.9977056169991042,0.9730638075781127,0.9538818887812376,1.0906103414141655,1.0157265077447553,1.0239395176117896
2022-10-18,1.1815658110104215,1.236316877973861,0.9945953734654692,0.9703948990418362,0.9573440012318385,1.0856999432647094,1.011140060144367,1.0251470434157044
2022-10-19,1.2088171685735098,1.2494717897762384,0.9994203760675906,0.976077703099388,0.9451840967798335,1.107194420567318,1.020992340132891,1.0435808438018321
2022-10-20,1.2113440015167294,1.2658693129667424,0.9891928177815854,0.9634622023643681,0.9320722902041683,1.1129624808438667,1.0031311531447455,1.0417475863193224
2022-10-21,1.2093747150261478,1.2790654904164038,0.973033372652627,0.9468482621245158,0.9224366913589426,1.1186219124577976,0.9879599765645046,1.0427941983076336
2022-10-24,1.206575278473526,1.2729491683494754,0.9839497074967833,0.9554888304834274,0.9253893631274305,1.1211771229984817,0.9969771809885889,1.0440903474634886
2022-10-25,1.1753962993465579,1.270002612592698,0.9636542909341911,0.9346479038746314,0.9299707179390968,1.08752420152369,0.970723912100255,1.026900323814553
2022-10-26,1.1921386406835266,1.2671997900215828,0.9639208495673691,0.9371602184700224,0.9320577920278909,1.104022540068769,0.9741540596025741,1.0320963897350133
2022-10-27,1.2140028398855598,1.2498477972879636,0.9739987078027394,0.9512745121265441,0.942632192200945,1.1268582840225982,0.9900557081508399,1.0490431061219319
2022-10-28,1.1974348373592711,1.2432859075804474,0.9770797948567559,0.9547357222722139,0.9473602308661334,1.108898179421794,0.990254610661878,1.048032215050001
2022-10-31,1.2130287116089191,1.2392108130122148,0.9746323726168796,0.95103928793652,0.9498429587272205,1.1282091932797058,0.9903645672458525,1.0574208649325654
2022-11-01,1.2163060213954333,1.2481283514656514,0.9647880024831343,0.9436944274712242,0.9444031110366808,1.1293115841068935,0.97979413365396,1.056089084429087
2022-11-02,1.2420328865597157,1.2491659759950933,0.9872388121743465,0.9686114939859244,0.948379489596607,1.1564395154547498,1.0068124574523847,1.0679309456732935
2022-11-03,1.2604784846528772,1.2369483858268233,0.9825429162255978,0.9637916861889586,0.9512284670714853,1.1794563624157055,1.01241392290284,1.0868690282653055
2022-11-04,1.2530472748711765,1.249137723986433,0.9713268786486484,0.9559126935496948,0.9476001656844436,1.1666997121790832,0.9996766073933375,1.0625342857496503
2022-11-07,1.2576010279846916,1.2469706670055778,0.9701640699345898,0.9559674312526484,0.949725769318343,1.1657224883748118,0.9976090524213154,1.055660231921009
2022-11-08,1.2482670729952536,1.2445319241614334,0.9628351166173417,0.9492688391449973,0.9518222404626795,1.1598974759099319,0.9904040291571948,1.0507664645042967
2022-11-09,1.2501152186322368,1.2274091265851217,0.9851519515878278,0.9726228130242528,0.9684155835193263,1.1612650418824333,1.0099678674549195,1.0553917569146183
2022-11-10,1.1453168810052865,1.2234173326109365,0.9190230049826189,0.9036657182793841,0.9781549263314937,1.0757171433907504,0.9337950066702919,1.008722930561889
2022-11-11,1.083946500976617,1.2602954321672324,0.8707407884564476,0.8577995734531376,0.9481950031553451,1.0200724649279809,0.8827963227127819,0.9703852799898236
2022-11-14,1.100118001026313,1.265399472495493,0.8794059643249765,0.8671421449255118,0.9448267275917496,1.0391366112687168,0.8931388667846023,0.9850997601154683
2022-11-15,1.0844375001500504,1.2672381384273377,0.8599783922922343,0.8463019896724575,0.9454282624783683,1.0297937047729044,0.8750241593487651,0.9867044272883205
2022-11-16,1.1179124040180517,1.2463339172889536,0.8963119986906866,0.8820373618904442,0.9626302998177143,1.046887640193192,0.9128018143855501,0.9969016694294962
2022-11-17,1.1403095491879929,1.2597838117789744,0.9111935400887762,0.8941669686366689,0.9531783777308641,1.0672964259058673,0.9243979441173018,1.0073409647889344
2022-11-18,1.1435780555490225,1.2542930042377318,0.9264840553969126,0.9098155181945792,0.9599148162789347,1.0684500322527821,0.9441627645037785,1.011716683197918
2022-11-21,1.159512780641339,1.2462666076479136,0.9499198723973632,0.9352777137010065,0.9656171332344373,1.0741003782108047,0.9678602031126267,1.0080701728974628
2022-11-22,1.1641719173299865,1.2522188018978235,0.9390007766043111,0.9259343123475612,0.9635037468338661,1.0793454802092113,0.9611769982234467,1.0138619598034941
2022-11-23,1.1417321220948904,1.2555719023701026,0.930123906886122,0.9166596054405546,0.9604855984025278,1.0541784341042473,0.9519283418950506,1.0106178932371126
2022-11-25,1.1521772695866486,1.2499502737893018,0.9348471809600686,0.9217304162866288,0.9653537815694938,1.0588569361803,0.9611853075644008,1.0150443341144595
2022-11-28,1.1593376641767812,1.249744553494735,0.9466904473825392,0.9325941338078078,0.9661283843565427,1.060568161145436,0.9720711020461429,1.0216233413860254
2022-11-29,1.167071983538709,1.2609904866288608,0.9403036682016421,0.9274038243412267,0.9633250254734064,1.0654361831828316,0.9672854541568222,1.0135740220177394
2022-11-30,1.1283158777627835,1.260198667084935,0.9204306597423433,0.907056720034022,0.962411731632242,1.036018566600488,0.9458547472036487,1.0045032176904063
2022-12-01,1.1150875590112475,1.2509365550729712,0.9179581673124395,0.9056976939143956,0.9661738515498743,1.02916709505188,0.9417429538984241,0.9995301643839843
2022-12-02,1.129881535560727,1.2419377382757384,0.9265729690828651,0.9151245078155555,0.973170474628762,1.0418222027888469,0.9482791085956905,1.0075605436208854
2022-12-05,1.141370336496043,1.2323711742962484,0.9452371490998688,0.9344929151658073,0.9765758612717353,1.0499390164508335,0.9673418027969137,1.0157799296531564
2022-12-06,1.1514812065251279,1.2242768321739537,0.9603302397069949,0.9531715423034592,0.984788318849449,1.0615383157522678,0.9912891198668415,1.0203275108533671
2022-12-07,1.155493458168482,1.2153299704914537,0.9624264794118811,0.9591609862804529,0.9894579300021362,1.0673631117033717,0.9956479418057085,1.025237587137416
2022-12-08,1.1312807067931316,1.2115470174873024,0.9540721122067527,0.9504098253890201,0.9890817070041045,1.0504165912020977,0.9864424781850731,1.0228234933527123
2022-12-09,1.1120351896072576,1.2180058593473766,0.9499597810386617,0.9489380861289489,0.9851688521170077,1.028878765098664,0.9836021221744305,1.0142038728545637
2022-12-12,1.115479641157191,1.2248236531105572,0.9442602990462202,0.9415615547336338,0.9819557906255789,1.0300110905960527,0.980138383879991,1.0108261753683492
2022-12-13,1.1012567988459663,1.221689244668015,0.9228556763792041,0.9185545553007798,0.9843784047163335,1.0163944412577228,0.9611306139447772,0.9970847842643913
2022-12-14,1.1076664876478288,1.223183113501409,0.9294441201075171,0.9241595724024497,0.9784506092120966,1.0246037152859635,0.967917475145885,1.005494480638055
2022-12-15,1.137976952858299,1.2171251965968164,0.9479417846989157,0.9430069477786219,0.9844018990213761,1.0465671984668399,0.9904515349634188,1.016077956435249
2022-12-16,1.143706440465413,1.21423733733429,0.9580572951868603,0.9529417004551071,0.9842378812107994,1.0542196116135278,0.9965208634156242,1.0225065818536399
2022-12-19,1.1617882673705842,1.2084661544143476,0.97828088865563,0.9729923846908971,0.9871880333140548,1.0706255267101,1.0180692224986352,1.0314641678121308
2022-12-20,1.1742084159329562,1.2078698683184081,0.9759495738065133,0.9695641824838005,0.9890942671262776,1.0794839163504621,1.0165389220995935,1.0278686371957118
2022-12-21,1.1759944642250184,1.2012082704075904,0.9692908404151082,0.9644320667926966,0.9894892766263811,1.0850563187167552,1.013133579484098,1.0340283769135539
2022-12-22,1.178762683986184,1.1941551963537018,0.9932775649294148,0.9879200910027305,0.9980875550867491,1.0824197401584614,1.0386419720659958,1.0324004453285847
2022-12-23,1.191262071677799,1.1996278282659083,0.9943662475794202,0.9899687126367435,0.994894895638607,1.091845885256013,1.0437087465616073,1.033795747601214
2022-12-27,1.2040593342647776,1.1901739869685912,1.0119456049277038,1.0092087217633652,1.0044736204909714,1.1026328371187848,1.0658882304963342,1.0351071583583085
2022-12-28,1.1913243408852843,1.1878721889742943,1.017104590969314,1.016112336817447,1.0046970088215825,1.0929729005687554,1.0713834609477662,1.0319462934339154
2022-12-29,1.150948076227272,1.1958778898843463,0.9903038421876162,0.988958687803688,0.99814376580104,1.0572142289811945,1.0396959741719902,1.0114786967381904
2022-12-30,1.1536878116569296,1.2023020042170272,0.9879310217993016,0.9851314782380057,0.9905616560469239,1.0603042080078284,1.0320322721139181,1.011854825557339
2023-01-03,1.1233299646619945,1.2048981234434235,0.9920993249355876,0.9906203290031648,0.9918943561574776,1.0333071165202115,1.0387895184700695,1.0026558273666377
2023-01-04,1.092146147307854,1.2208163984776954,0.9669752137319411,0.9641850105968358,0.9808181035184595,1.0088686855360258,1.0119723950667492,0.9958417186624852
2023-01-05,1.11113236415956,1.2327190790471905,0.981888334655534,0.9765711961251691,0.96843010939439,1.0288601165142963,1.0197412761779394,1.0116246773248436
2023-01-06,1.1142412763162621,1.2405584214225711,0.978641291275914,0.9703214201551585,0.9627561075119415,1.0312649953950852,1.0157443499782615,1.015573680049078
2023-01-09,1.0956389862250082,1.2478125214349776,0.9475540401237583,0.9420995943912163,0.9603816116241626,1.0135553296706796,0.9886354118670994,1.0011302073137338
2023-01-10,1.0844015686381976,1.247512165258415,0.9353683810372817,0.9292249863180949,0.957892626375207,1.010130669988923,0.9741754645949795,0.997455143006458
2023-01-11,1.0659975287088275,1.2436820971337765,0.9223140341732725,0.9195026670433661,0.9630163152493965,0.9883276230127634,0.9617939316482871,0.9792374931606664
2023-01-12,1.069667430475867,1.2630298752321993,0.9030838860746908,0.896571363693024,0.9481506394955608,0.9928749902542345,0.9359247024719445,0.9826284318078857
2023-01-13,1.0702936902977656,1.2572954682254354,0.8987513912409609,0.8918062670737223,0.9512684007071536,0.9970312050731388,0.9290654942293946,0.9806270043485514
2023-01-17,1.0591440902530915,1.264620393671773,0.8875144181178685,0.8799418938314695,0.9487343102434851,0.9852306495413767,0.9163019928338509,0.9745261043943554
2023-01-18,1.0538122615954448,1.2490556441365475,0.8795191247002198,0.8750050467171161,0.958684500208176,0.9838075607809411,0.9092259291873315,0.9660377841387127
2023-01-19,1.067255703242561,1.2517764650265444,0.8907270127652589,0.886331975155514,0.9571647537648557,0.9851401103456994,0.9203124042780004,0.958657429274626
2023-01-20,1.0399293513243666,1.2588074686526187,0.8666164469182257,0.8631119490956634,0.950815055657877,0.961162434148858,0.8946962744518582,0.9436755058502373
2023-01-23,1.008536943551034,1.2703995099234222,0.8411198549471792,0.8389861060209388,0.9421313132944381,0.9386240891187501,0.8671913710790974,0.9305387481099608
2023-01-24,1.0167494195793905,1.2665163090694789,0.854024811529775,0.8521018414296346,0.9453112942209102,0.943958555337141,0.8769327465520895,0.9379594413977015
2023-01-25,1.0116192356190912,1.2723839693209866,0.856236861323777,0.8528155454244267,0.9422719435741672,0.9433086415234332,0.875628318388483,0.9434218715821784
2023-01-26,1.0066987067478987,1.2721277834697475,0.842701121892346,0.8378363673561932,0.9397525138137169,0.9430080651629126,0.8609691967977942,0.9416383886022053
2023-01-27,0.9814260974284515,1.2794442966313677,0.8277265136089422,0.8244862585404084,0.9353042796967174,0.9225727040268319,0.8485012272669805,0.9335516883163015
2023-01-30,0.9937423901669591,1.2751845596740412,0.8466666147776554,0.8469271984955856,0.9403880601566031,0.9260317047533863,0.8694375456513369,0.9381420876284648
2023-01-31,0.9831056471630678,1.2786705551752324,0.834852660966863,0.8363149028061265,0.9371704383805621,0.9131790126194134,0.8558735162612612,0.931365717949676
2023-02-01,0.9531473300794013,1.2831292300903225,0.8017687564918318,0.808598606193509,0.9327774776884806,0.8964589023319173,0.8259468687933291,0.9243175095180827
2023-02-02,0.893329940745799,1.301775532898253,0.7603436982129028,0.7720823653229452,0.919744937143596,0.8469271441686651,0.7875690010753925,0.8884436486471521
2023-02-03,0.9165654974544077,1.3014839707736403,0.7748975329240039,0.7864098580656909,0.921373539140445,0.8641321006935376,0.800287867182839,0.905810695036056
2023-02-06,0.9287408501440199,1.304214026263169,0.7911128280958073,0.8003431796442575,0.9164435060287716,0.8698633165287833,0.8138829287628535,0.9152109800128854
2023-02-07,0.925598794262263,1.3063620727380072,0.7762197762046187,0.7842651812658484,0.9097037625937034,0.8677242658369493,0.7989726914813414,0.9106587419422999
2023-02-08,0.9359061553863172,1.299638705700534,0.787711213827369,0.792724950270762,0.9093857832536271,0.8699996971099,0.8034430855610897,0.9151667290376542
2023-02-09,0.9457885186083177,1.2895952714421812,0.7878839838479426,0.7932759802270394,0.9118007274492561,0.8792093832483694,0.8031900131798404,0.9179960723873101
2023-02-10,0.9779680355363862,1.288710932749458,0.80679798924486,0.808863206665969,0.9139524653536454,0.889147315223793,0.8239733223513452,0.9260223654185046
2023-02-13,0.9675131943738928,1.2860058319568075,0.7977952117141197,0.8054615539766968,0.9159867165300096,0.8839557726692198,0.8166441140220323,0.9241745180442851
2023-02-14,0.9534555040718591,1.3019955056929151,0.7772587366035246,0.7835561803725751,0.8999017626530552,0.8740619944300816,0.7920561574771791,0.9203892821125484
2023-02-15,0.9320840382439116,1.3030332258809123,0.7661631967470856,0.7740804429875858,0.9003504679828592,0.8598368371135445,0.7815165396112042,0.9126369284090037
2023-02-16,0.9388055075575212,1.298133887269307,0.7778818003328095,0.7869802001514432,0.9064991558173124,0.8625837502641219,0.7948058938248727,0.921028127282693
2023-02-17,0.9382849264676403,1.2882614217621389,0.7990059905288613,0.8106835051572407,0.9171640680150323,0.8591701467351678,0.8205790133300414,0.9180252687160321
2023-02-21,0.9561017865026448,1.2862772768312236,0.8145807744057408,0.8273012047512432,0.916084834006412,0.8703489190778831,0.8366658376136216,0.9213889306168157
2023-02-22,0.9509256933656819,1.290478206052592,0.8091165677172105,0.8220656829169517,0.9128039338961359,0.8643840523008234,0.8297289189609205,0.9231948321142011
2023-02-23,0.9585700786246458,1.2896586443117108,0.8005559664012944,0.8175405702983434,0.9120887741443994,0.8685960595547968,0.8238581516212599,0.9180346795521517
2023-02-24,0.9737961131024938,1.2947390485352779,0.8079785285736955,0.827964110404118,0.9123938077610176,0.8829598042585226,0.8339386350084548,0.9285558138404547
2023-02-27,0.9763033184750048,1.2956491605761868,0.8002556341322854,0.8204732797003024,0.9108781137319474,0.8843529030016732,0.8245454961003787,0.9329535681747633
2023-02-28,0.970813267593778,1.288507320735296,0.7976644939137855,0.8185114743768428,0.9148602999568864,0.8829204383398953,0.8180885723074767,0.933841622731588
2023-03-01,0.9926659794560807,1.2904222843201238,0.7913266065588018,0.8128002960696137,0.9130209226925452,0.8989653541052008,0.8117289645805243,0.9439610588428033
2023-03-02,0.9833976522527907,1.2860521521025605,0.7892362338988985,0.8089990026108023,0.9121424048024083,0.8926957604430726,0.8087001104184963,0.9368376821582165
2023-03-03,0.9764783883069302,1.2890604275964685,0.7761652873577173,0.7925932323228672,0.9081446092109869,0.8902333303752686,0.7945297094873518,0.9334971629014034
2023-03-06,0.9840421798330481,1.2852154679576628,0.7863650942020846,0.8010103470706511,0.9067996708519336,0.8921771376002938,0.8036792182544945,0.931912703842405
2023-03-07,0.9890485548110622,1.2828910679859706,0.783127218830447,0.7999290856633433,0.905408636526447,0.9015493970816043,0.8002794970290631,0.9377138972002658
2023-03-08,0.9838387411709902,1.281635582013934,0.7798005362730499,0.7944785450593173,0.9067096354670134,0.8975429668383778,0.7968605604589714,0.9336843300981553
2023-03-09,0.9877585831759736,1.2685037169206559,0.7953087118770872,0.8136448183887757,0.9163412172400404,0.8985979219214795,0.8157795281210234,0.9301321075740036
2023-03-10,0.9903208829981177,1.2668027636479102,0.8099082285589805,0.8299627633967515,0.9116905274970422,0.902412966514004,0.8334870620460224,0.9334316418549697
2023-03-13,0.9746798874524732,1.22495209434202,0.819155930686063,0.8386185207032749,0.9326805913283807,0.9023599241618032,0.8405730615083006,0.9135357308027929
2023-03-14,0.9786392402753833,1.2262841964977444,0.812845703365051,0.8285724896503297,0.9277915078869379,0.9076416353510003,0.8321530589528889,0.914938543285745
2023-03-15,0.9523423442247878,1.227204841958331,0.828689056908187,0.8441186216128592,0.9261170933578754,0.890372654585813,0.8493803993027546,0.8957563650062221
2023-03-16,0.9558114526521861,1.233861895857457,0.8148827771449202,0.8276712528124339,0.9172187349576207,0.8982746583291589,0.8333196754280854,0.9050000130445596
2023-03-17,0.9502364099797611,1.2264866098890506,0.82435596169003,0.835435346957204,0.9222258416477483,0.9068061054756644,0.8388938836950408,0.9043191923907423
2023-03-20,0.9617868827831932,1.2226721458108343,0.8265802742080546,0.8381134732861617,0.927292862718252,0.9085886114120285,0.8447968167601398,0.908496380895172
2023-03-21,0.9593114857575403,1.2464193390827463,0.7991593385123493,0.8131357635708484,0.9102432917677737,0.8943920224645373,0.812464258607544,0.9110793700440268
2023-03-22,0.96348723342781,1.237027375507763,0.8108235837366435,0.8231175581587465,0.913159127942187,0.9095164184326833,0.822006612952973,0.9212437375176125
2023-03-23,0.9599640683421046,1.2327718332958282,0.8089023429510527,0.8150545654959096,0.9110704148418465,0.9249603915507437,0.8134408790381029,0.9214525610515674
2023-03-24,0.9599598500052948,1.231429283273682,0.824608393117929,0.831161354549303,0.9131302994022451,0.9149578461711719,0.8346667051834983,0.9139395749471644
2023-03-27,0.9664683860554321,1.236241116553763,0.8230111839998752,0.8349261598421014,0.9150956410329758,0.9085050621770675,0.8363102041803597,0.9166141756308697
2023-03-28,0.971798230112985,1.2372216891501606,0.82561196941896,0.8394018362082578,0.9178776850025779,0.908968256206804,0.8401747070517266,0.92022463709758
2023-03-29,0.9636505494960168,1.2519971820274394,0.8138173582424612,0.8247934518688135,0.9069785352747797,0.900008469283836,0.8254171348876479,0.916363625829797
2023-03-30,0.9569231185360149,1.2468177778070597,0.8136536840718238,0.820829655629525,0.9097428815357245,0.9024226194059307,0.820787624254722,0.9101915366649984
2023-03-31,0.9511398318606166,1.2445778911297014,0.8066319309953808,0.8099855072338232,0.9121809731891065,0.9024278999950875,0.8099330427051489,0.9106640312778996
2023-04-03,0.9671179818035386,1.2450826853624084,0.8147160274536517,0.8184406500481389,0.9109998409261771,0.9095233100527182,0.8155148377392079,0.9185960912324825
2023-04-04,0.9508758325383505,1.249903688801985,0.8272124753119711,0.8271875350411371,0.906195381586584,0.9065127546151984,0.8242873928222115,0.9080317863902138
2023-04-05,0.9576898724734165,1.2550785805513172,0.8474904913023426,0.8514062362622834,0.9019220222568153,0.9018630727981344,0.8502328341033387,0.9040968704399425
2023-04-06,0.9483508318261745,1.263058759520077,0.843946451918634,0.851171132210986,0.8952020482516818,0.8923165189963663,0.8517247172554105,0.8980467261496998
2023-04-10,0.9570166365513201,1.2716614430057733,0.8278403364118329,0.8364153128363553,0.8920950371064361,0.8942216021305842,0.8369211258045283,0.8954881695279137
2023-04-11,0.9543217075663829,1.268758911520403,0.8207936017175996,0.8315537374229035,0.8971951136077396,0.8868507997809069,0.8315385113987082,0.8944773214635309
2023-04-12,0.9688520053159783,1.25515539697711,0.8310637707832591,0.843984372893329,0.9073963131412905,0.8957217470333497,0.8466998309540976,0.9030345359699496
2023-04-13,0.958758720474797,1.2519542266821622,0.8260066454815091,0.8340526245089764,0.9071924136966888,0.8909897736277146,0.8351052949304637,0.8950401168683605
2023-04-14,0.9688986688417456,1.2549149688658363,0.8256743759268392,0.8333867750204368,0.9011553795201145,0.8983590309300643,0.832478531166607,0.89823834106614
2023-04-17,0.9606833402595126,1.2611779763315683,0.8195906768296555,0.8322895300044943,0.8993944656545597,0.8838055680882322,0.8309508146943597,0.893131641252356
2023-04-18,0.9732522496696899,1.2601187451205957,0.8177774607496346,0.8281327716935882,0.8992180129090558,0.8952025284271602,0.8272260331683925,0.9015639773621659
2023-04-19,0.9631571561813184,1.2659446537577168,0.8189881350020021,0.8308611626589042,0.8961364256209698,0.8872105867256305,0.829998134008941,0.90310663821731
2023-04-20,0.9831817422084709,1.242963971427879,0.8346487168692447,0.8441248289878026,0.9098674453912242,0.9012721635180875,0.8458377120577611,0.9035919550242774
2023-04-21,0.9781064085296546,1.2371866486776808,0.8420809955116679,0.847826105134288,0.9146114239103339,0.9018218117996121,0.849483028288294,0.9043283719347529
2023-04-24,0.981754614715876,1.2280997686225796,0.8463396121326041,0.8519621422634567,0.9183004641196039,0.903877741821634,0.8547712096106593,0.907837192776453
2023-04-25,0.9901122250999083,1.2271626602626193,0.872222889028045,0.8800900238649939,0.9200805502838919,0.9102717622531697,0.8853791903951552,0.9134278508424888
2023-04-26,0.9847038269058492,1.232222828480574,0.8750394233944824,0.8794290611877605,0.911620112095592,0.9069701790008473,0.8831018616695837,0.9053891341213521
2023-04-27,0.9660083356104032,1.2341924283853691,0.8692936311171141,0.8706506738362229,0.9062389585315392,0.8958981890095143,0.8725546514956194,0.9040049238745201
2023-04-28,0.9583981723480247,1.241428166459784,0.8552647487996043,0.8565996677122449,0.9023301201497591,0.8852808685589308,0.8583663450060818,0.9026427414051735
2023-05-01,0.9666756948898918,1.2349643226041298,0.86008397365075,0.8578591851628983,0.906536619567556,0.8959069347946371,0.8603429712027354,0.9055867370289581
2023-05-02,0.9748627146456365,1.2182080117907492,0.8794431468857296,0.8711266217728328,0.9164402967830945,0.9128043807609018,0.8709985750204546,0.9129523763806021
2023-05-03,0.9734166140524453,1.218276166492057,0.878211272234629,0.8649444832792107,0.9185765791079145,0.9202460236293565,0.8668176905373263,0.9124304586821327
2023-05-04,0.9768008007400752,1.206926386039145,0.8900436151478772,0.8771631977949127,0.9245643279679636,0.9293556700671881,0.8789809648316377,0.9092089866043865
2023-05-05,0.965469967589731,1.2317092532516292,0.8722349552580926,0.86460361324969,0.9093472859594965,0.9066728258708548,0.8673533855610278,0.9029329222923705
2023-05-08,0.9747490152045788,1.236883786843871,0.8651111534934487,0.8563089825388688,0.9034833485347206,0.9134557718252438,0.8575565880918196,0.9060591545050498
2023-05-09,0.9812100843554883,1.2398477063044904,0.8625570788500261,0.8542838957096104,0.9018913578991805,0.9163264643040842,0.8581296968644266,0.908926815014158
2023-05-10,0.9849757803258047,1.2303885298886754,0.8667186634002778,0.8543154376292857,0.9096657127179858,0.9250275773989243,0.8602798630204389,0.9054485742600178
2023-05-11,0.9937652823119932,1.2231947902199465,0.8766215922475799,0.8599324973869512,0.9127380062341693,0.9320432993147549,0.8690080844188041,0.9053036063179246
2023-05-12,1.008132899472529,1.2146289840136626,0.8805272639054014,0.8629296124579494,0.9180604670128888,0.9415015216878324,0.8782453127404652,0.9051966960607669
2023-05-15,0.9913593151737841,1.233410685794932,0.8616373012090759,0.8421327778663583,0.9080015187360597,0.9254827506605878,0.8557874889284706,0.8941125142553857
2023-05-16,1.0037791389706594,1.2312457876221048,0.871896132293485,0.847644742514581,0.9063662445021287,0.941658072312483,0.8637435179178085,0.9035135071835633
2023-05-17,0.9869417903303014,1.2548656902722144,0.8471551902721945,0.8224879581347292,0.8899620289459352,0.9153934311328753,0.8382922213764049,0.8900321334615446
2023-05-18,0.9967839590301734,1.2625058241762708,0.8306686626525597,0.8025894043967778,0.8831847690267144,0.9222551548614027,0.8157686105009656,0.8882512880314646
2023-05-19,1.0008710165801984,1.2587215176351783,0.8379274630200036,0.8096655877228051,0.885967110963853,0.922381509381103,0.824295363200724,0.8869318284908145
2023-05-22,0.9827605681755957,1.2717760241429417,0.8196454374598358,0.7919265299486469,0.8816570281117391,0.9010102827143707,0.8068004635311068,0.87513507779652
2023-05-23,0.9633292762106355,1.2943269470796923,0.8136409671605191,0.7863153105859606,0.8683561309408562,0.8793838044681807,0.8046315939522983,0.8572790564303057
2023-05-24,0.9776860991073274,1.2881832364438124,0.8190368711499846,0.7908929684270152,0.8643050072413774,0.8921891775347199,0.8086667254791936,0.8625237039354753
2023-05-25,1.002580949834866,1.2943893909838942,0.7988175744402443,0.7716362217796674,0.8509464298755708,0.9207664605857158,0.7919889140239695,0.8740525213665113
2023-05-26,0.9967691074860191,1.3131289983601602,0.785880213579203,0.7565736257654464,0.8372273720575656,0.9294790416882053,0.7748718269308643,0.869877364191969
